,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Cx_lon,Cy_lat
1117,48,423,000700,3,1500000US484230007003,484230007003,3,BG,2738431,0,-95.33123242,32.31203995
13761,48,423,000800,1,1500000US484230008001,484230008001,1,BG,597720,0,-95.29721617,32.33963353
3003,48,423,000800,2,1500000US484230008002,484230008002,2,BG,392188,0,-95.31115467,32.33892856
3597,48,423,000800,3,1500000US484230008003,484230008003,3,BG,319422,0,-95.30422671,32.34176358
6565,48,423,000800,4,1500000US484230008004,484230008004,4,BG,756124,0,-95.31504874,32.33243508
11364,48,423,000800,5,1500000US484230008005,484230008005,5,BG,450934,0,-95.3072452,32.33584587
1065,48,423,000800,6,1500000US484230008006,484230008006,6,BG,913417,0,-95.29902706,32.33350605
3004,48,423,000900,1,1500000US484230009001,484230009001,1,BG,928462,0,-95.26991572,32.33963037
11366,48,423,000900,2,1500000US484230009002,484230009002,2,BG,1158448,0,-95.27915924,32.34197988
12441,48,423,000900,3,1500000US484230009003,484230009003,3,BG,1926601,0,-95.2856079,32.33776642
347,48,423,001000,1,1500000US484230010001,484230010001,1,BG,868590,0,-95.30730771,32.32550263
13762,48,423,001000,2,1500000US484230010002,484230010002,2,BG,1317758,4027,-95.31495484,32.32243504
5658,48,423,001000,3,1500000US484230010003,484230010003,3,BG,812321,0,-95.3199064,32.31638043
7110,48,423,001000,4,1500000US484230010004,484230010004,4,BG,1213811,0,-95.31357653,32.31070358
11365,48,423,001000,5,1500000US484230010005,484230010005,5,BG,891168,0,-95.30800578,32.30831023
11369,48,423,001101,1,1500000US484230011011,484230011011,1,BG,989426,0,-95.29362551,32.31468478
557,48,423,001101,2,1500000US484230011012,484230011012,2,BG,782052,0,-95.28916738,32.32396641
11368,48,423,001101,3,1500000US484230011013,484230011013,3,BG,694624,0,-95.285782,32.31772888
4639,48,423,001101,4,1500000US484230011014,484230011014,4,BG,1258698,0,-95.2986935,32.32341275
14899,48,423,001102,1,1500000US484230011021,484230011021,1,BG,968068,0,-95.27953934,32.31015242
800,48,423,001102,2,1500000US484230011022,484230011022,2,BG,646949,0,-95.28852733,32.30780139
15582,48,423,001102,3,1500000US484230011023,484230011023,3,BG,1159430,679,-95.29752081,32.30787057
3442,48,423,001200,1,1500000US484230012001,484230012001,1,BG,1111018,10491,-95.26935972,32.3241191
6060,48,423,001200,2,1500000US484230012002,484230012002,2,BG,1576910,8222,-95.28062015,32.32781731
11367,48,423,001200,3,1500000US484230012003,484230012003,3,BG,661870,0,-95.27472726,32.31834581
2995,48,423,001300,1,1500000US484230013001,484230013001,1,BG,1766390,3458,-95.25853866,32.33129112
3005,48,423,001300,2,1500000US484230013002,484230013002,2,BG,568676,0,-95.2610842,32.32539994
11327,48,423,001401,1,1500000US484230014011,484230014011,1,BG,83471700,1812284,-95.55019559,32.61427024
14768,48,423,001401,2,1500000US484230014012,484230014012,2,BG,113298539,2858112,-95.54416022,32.51751048
5728,48,423,001401,3,1500000US484230014013,484230014013,3,BG,67683827,678750,-95.48872525,32.44570872
11593,48,423,001401,4,1500000US484230014014,484230014014,4,BG,10186857,550545,-95.44236933,32.50071158
12752,48,423,001401,5,1500000US484230014015,484230014015,5,BG,4760225,607195,-95.45768522,32.48359509
13972,48,423,001403,1,1500000US484230014031,484230014031,1,BG,53354968,516729,-95.43718878,32.44673673
11446,48,423,001403,2,1500000US484230014032,484230014032,2,BG,30469701,311498,-95.35953123,32.49763446
6168,48,423,001403,3,1500000US484230014033,484230014033,3,BG,7445887,76362,-95.39805942,32.50577781
11328,48,423,001404,1,1500000US484230014041,484230014041,1,BG,4814983,38190,-95.41093574,32.52483963
9902,48,423,001404,2,1500000US484230014042,484230014042,2,BG,78428809,2092678,-95.44598786,32.56551547
12444,48,423,001404,3,1500000US484230014043,484230014043,3,BG,78411721,601837,-95.35323088,32.5633439
11400,48,423,001500,1,1500000US484230015001,484230015001,1,BG,149369914,1601664,-95.07223392,32.50154142
11422,48,423,001500,2,1500000US484230015002,484230015002,2,BG,111736227,2148672,-95.25435129,32.52559627
11423,48,423,001500,3,1500000US484230015003,484230015003,3,BG,75330025,590198,-95.159945,32.47060367
13608,48,423,001601,1,1500000US484230016011,484230016011,1,BG,61428877,536031,-95.39870884,32.40521046
11575,48,423,001601,2,1500000US484230016012,484230016012,2,BG,55714097,533853,-95.33762735,32.43577869
11336,48,423,001602,1,1500000US484230016021,484230016021,1,BG,34493647,1253025,-95.37578774,32.31094492
6973,48,423,001602,2,1500000US484230016022,484230016022,2,BG,24661296,1844022,-95.42924306,32.29634583
5347,48,423,001604,1,1500000US484230016041,484230016041,1,BG,25761251,374328,-95.42220058,32.34398407
14115,48,423,001604,2,1500000US484230016042,484230016042,2,BG,12108439,365612,-95.35456056,32.37626811
948,48,423,001604,3,1500000US484230016043,484230016043,3,BG,5317775,9617,-95.3628037,32.34892015
9816,48,423,001700,1,1500000US484230017001,484230017001,1,BG,51757054,272019,-95.21120178,32.42144676
13907,48,423,001700,2,1500000US484230017002,484230017002,2,BG,63709503,1224080,-95.27678564,32.44361776
9882,48,423,001700,3,1500000US484230017003,484230017003,3,BG,7884136,205064,-95.2529192,32.37475416
6409,48,423,001801,1,1500000US484230018011,484230018011,1,BG,71415215,1033137,-95.03514832,32.40870996
5890,48,423,001801,2,1500000US484230018012,484230018012,2,BG,65190503,843360,-95.1400994,32.40177715
11324,48,423,001801,3,1500000US484230018013,484230018013,3,BG,33399868,497961,-95.15487988,32.36200609
11317,48,423,001801,4,1500000US484230018014,484230018014,4,BG,43716661,499033,-95.11422237,32.33263234
11758,48,423,001801,5,1500000US484230018015,484230018015,5,BG,97697400,776828,-95.03459303,32.32306747
11399,48,423,001802,1,1500000US484230018021,484230018021,1,BG,23480292,915753,-95.17331011,32.31969542
11398,48,423,001802,2,1500000US484230018022,484230018022,2,BG,20994420,156488,-95.23584975,32.3489844
13763,48,423,001802,3,1500000US484230018023,484230018023,3,BG,18782492,112764,-95.21342771,32.30767642
9818,48,423,001803,1,1500000US484230018031,484230018031,1,BG,3667507,72190,-95.24940015,32.30372204
15494,48,423,001803,2,1500000US484230018032,484230018032,2,BG,853134,0,-95.26268127,32.31718809
4523,48,423,001803,3,1500000US484230018033,484230018033,3,BG,1438351,20405,-95.25243843,32.31537409
11370,48,423,001901,1,1500000US484230019011,484230019011,1,BG,2024061,0,-95.31518874,32.29844013
4155,48,423,001901,2,1500000US484230019012,484230019012,2,BG,716234,0,-95.31113639,32.29169996
9817,48,423,001901,3,1500000US484230019013,484230019013,3,BG,596852,0,-95.3111045,32.28171902
3545,48,423,001901,4,1500000US484230019014,484230019014,4,BG,345331,0,-95.3112706,32.28669625
11768,48,423,001905,1,1500000US484230019051,484230019051,1,BG,15169890,108715,-95.34828503,32.27798325
11325,48,423,001905,2,1500000US484230019052,484230019052,2,BG,10105340,122497,-95.33287764,32.2584866
15493,48,423,001905,3,1500000US484230019053,484230019053,3,BG,1709559,10723,-95.32282449,32.28576053
2994,48,423,001906,1,1500000US484230019061,484230019061,1,BG,25914576,198314,-95.35928092,32.2190604
6889,48,423,001906,2,1500000US484230019062,484230019062,2,BG,22876504,412312,-95.38084327,32.25461432
13971,48,423,001907,1,1500000US484230019071,484230019071,1,BG,25713239,9284817,-95.44632129,32.24217684
5830,48,423,001907,2,1500000US484230019072,484230019072,2,BG,19874278,4754338,-95.44628515,32.19551855
12009,48,423,001907,3,1500000US484230019073,484230019073,3,BG,4584580,2712212,-95.43731075,32.16699718
14958,48,423,001907,4,1500000US484230019074,484230019074,4,BG,3893093,4200375,-95.44786861,32.14706024
13565,48,423,001908,1,1500000US484230019081,484230019081,1,BG,60966511,991011,-95.38858906,32.17255854
11326,48,423,001908,2,1500000US484230019082,484230019082,2,BG,33865484,205187,-95.29802157,32.16821932
14697,48,423,001908,3,1500000US484230019083,484230019083,3,BG,16722982,120629,-95.32237746,32.15145167
11371,48,423,002003,1,1500000US484230020031,484230020031,1,BG,1004014,0,-95.27189374,32.30619487
3006,48,423,002003,2,1500000US484230020032,484230020032,2,BG,316631,0,-95.27345812,32.30162903
6032,48,423,002003,3,1500000US484230020033,484230020033,3,BG,299275,0,-95.26694954,32.29849252
3112,48,423,002003,4,1500000US484230020034,484230020034,4,BG,518588,0,-95.2742336,32.29783134
6503,48,423,002004,1,1500000US484230020041,484230020041,1,BG,2712929,0,-95.29332665,32.29801047
12676,48,423,002004,2,1500000US484230020042,484230020042,2,BG,772678,0,-95.29244049,32.29136613
11372,48,423,002006,1,1500000US484230020061,484230020061,1,BG,1534109,0,-95.29954847,32.28336064
5166,48,423,002006,2,1500000US484230020062,484230020062,2,BG,1707481,816,-95.29029125,32.27588204
11330,48,423,002006,3,1500000US484230020063,484230020063,3,BG,1178772,0,-95.30255254,32.27019961
14641,48,423,002007,1,1500000US484230020071,484230020071,1,BG,5493633,36207,-95.24606622,32.29073473
11397,48,423,002007,2,1500000US484230020072,484230020072,2,BG,28759154,278808,-95.2450058,32.25850788
10082,48,423,002007,3,1500000US484230020073,484230020073,3,BG,1792954,6131,-95.28394905,32.28623597
10083,48,423,002007,4,1500000US484230020074,484230020074,4,BG,3775324,56937,-95.27040991,32.28464948
5407,48,423,002008,1,1500000US484230020081,484230020081,1,BG,4140619,38537,-95.29056798,32.26204485
2294,48,423,002008,2,1500000US484230020082,484230020082,2,BG,2550888,91862,-95.31308948,32.26634642
5776,48,423,002008,3,1500000US484230020083,484230020083,3,BG,22578683,187607,-95.29857741,32.23374253
9901,48,423,002009,1,1500000US484230020091,484230020091,1,BG,12210590,3858810,-95.19841026,32.2334027
3007,48,423,002009,2,1500000US484230020092,484230020092,2,BG,5317236,26122,-95.24018301,32.23863478
13764,48,423,002009,3,1500000US484230020093,484230020093,3,BG,8886067,155822,-95.20334332,32.21492391
7263,48,423,002101,1,1500000US484230021011,484230021011,1,BG,82465348,776719,-95.01996739,32.19030668
6662,48,423,002101,2,1500000US484230021012,484230021012,2,BG,64666424,487671,-95.1162533,32.18128089
14223,48,423,002101,3,1500000US484230021013,484230021013,3,BG,15781786,145756,-95.10721999,32.15993059
11465,48,423,002102,1,1500000US484230021021,484230021021,1,BG,58953513,433189,-95.06180742,32.24458129
9900,48,423,002102,2,1500000US484230021022,484230021022,2,BG,27613884,3089653,-95.17245294,32.27665891
14418,48,423,002102,3,1500000US484230021023,484230021023,3,BG,37113639,13026996,-95.13758268,32.24702297
13609,48,423,002200,1,1500000US484230022001,484230022001,1,BG,21836744,172058,-95.27797924,32.19618649
11424,48,423,002200,2,1500000US484230022002,484230022002,2,BG,55668419,809511,-95.21083073,32.17013788
5362,48,423,002200,3,1500000US484230022003,484230022003,3,BG,10210473,76324,-95.23708695,32.21020902
13566,48,423,980000,1,1500000US484239800001,484239800001,1,BG,3379071,2579,-95.40224826,32.35438363
10087,48,425,000100,1,1500000US484250001001,484250001001,1,BG,101583599,10413810,-97.71975089,32.28753573
5493,48,425,000100,2,1500000US484250001002,484250001002,2,BG,115275296,2315183,-97.68403935,32.22124476
13660,48,425,000100,3,1500000US484250001003,484250001003,3,BG,260152920,1480739,-97.83886837,32.1944759
6736,48,425,000200,1,1500000US484250002001,484250002001,1,BG,2729524,5805,-97.75691055,32.23506424
2451,48,425,000200,2,1500000US484250002002,484250002002,2,BG,3197219,5775,-97.74363437,32.23247072
6481,48,427,950101,1,1500000US484279501011,484279501011,1,BG,1350724275,1013282,-98.61005048,26.65609026
5019,48,427,950104,1,1500000US484279501041,484279501041,1,BG,97489148,213586,-98.89109894,26.4658659
6444,48,427,950104,2,1500000US484279501042,484279501042,2,BG,14818943,419332,-98.87888106,26.3774273
5727,48,427,950105,1,1500000US484279501051,484279501051,1,BG,8921452,21138,-98.91500891,26.41880093
6016,48,427,950105,2,1500000US484279501052,484279501052,2,BG,10829624,237664,-98.91396573,26.39228367
13462,48,427,950106,1,1500000US484279501061,484279501061,1,BG,5276555,181834,-98.75038192,26.35340731
6983,48,427,950106,2,1500000US484279501062,484279501062,2,BG,6171531,136500,-98.76045093,26.33834056
11948,48,427,950107,1,1500000US484279501071,484279501071,1,BG,7599072,243396,-98.7818488,26.34641142
1706,48,427,950107,2,1500000US484279501072,484279501072,2,BG,1816961,0,-98.78195185,26.36534746
9314,48,427,950108,1,1500000US484279501081,484279501081,1,BG,276338644,171572,-98.79030198,26.49668785
8596,48,427,950108,2,1500000US484279501082,484279501082,2,BG,77404426,147223,-98.73650155,26.40044879
6037,48,427,950202,1,1500000US484279502021,484279502021,1,BG,71802530,7233908,-99.11642919,26.54937853
12770,48,427,950202,2,1500000US484279502022,484279502022,2,BG,645966349,1079883,-98.97344295,26.60267785
5022,48,427,950203,1,1500000US484279502031,484279502031,1,BG,870927,9907,-98.9834578,26.4039086
14144,48,427,950203,2,1500000US484279502032,484279502032,2,BG,2702620,0,-98.98814643,26.41209887
9283,48,427,950204,1,1500000US484279502041,484279502041,1,BG,50701839,373574,-98.95306253,26.45022772
13461,48,427,950204,2,1500000US484279502042,484279502042,2,BG,3752003,67429,-98.95841178,26.4099616
12284,48,427,950204,3,1500000US484279502043,484279502043,3,BG,9350616,0,-98.97669692,26.42915978
8614,48,427,950204,4,1500000US484279502044,484279502044,4,BG,1337013,79129,-98.97398882,26.40405389
14426,48,427,950401,1,1500000US484279504011,484279504011,1,BG,26753175,445745,-98.67834261,26.2920067
9282,48,427,950401,2,1500000US484279504012,484279504012,2,BG,25940886,723981,-98.7203888,26.31507791
12439,48,427,950401,3,1500000US484279504013,484279504013,3,BG,19199758,227230,-98.6085339,26.27947629
8457,48,427,950401,4,1500000US484279504014,484279504014,4,BG,26721535,545610,-98.64795248,26.263615
8613,48,427,950402,1,1500000US484279504021,484279504021,1,BG,153297097,579662,-98.65425422,26.40664287
8615,48,427,950402,2,1500000US484279504022,484279504022,2,BG,243862914,442604,-98.56363353,26.41064265
6562,48,427,950500,1,1500000US484279505001,484279505001,1,BG,1308727,0,-98.8254991,26.38719588
14318,48,427,950500,2,1500000US484279505002,484279505002,2,BG,1903774,0,-98.79926172,26.3746282
8458,48,427,950500,3,1500000US484279505003,484279505003,3,BG,783046,0,-98.81065141,26.38536801
13118,48,427,950500,4,1500000US484279505004,484279505004,4,BG,699494,0,-98.81813625,26.3850925
3838,48,427,950600,1,1500000US484279506001,484279506001,1,BG,3892768,191286,-98.83951,26.36914572
4228,48,427,950600,2,1500000US484279506002,484279506002,2,BG,3922363,223948,-98.80950008,26.37116241
6860,48,427,950600,3,1500000US484279506003,484279506003,3,BG,1520438,0,-98.83415153,26.39014746
12216,48,427,950600,4,1500000US484279506004,484279506004,4,BG,4777598,0,-98.84767156,26.38322071
4441,48,427,950701,1,1500000US484279507011,484279507011,1,BG,926114,0,-99.01298498,26.40819645
6388,48,427,950701,2,1500000US484279507012,484279507012,2,BG,2384827,76768,-99.02207939,26.41522402
1707,48,427,950702,1,1500000US484279507021,484279507021,1,BG,3320354,0,-99.00387933,26.41299996
8432,48,427,950702,2,1500000US484279507022,484279507022,2,BG,2929849,260180,-99.00049189,26.39750715
10122,48,429,950200,1,1500000US484299502001,484299502001,1,BG,1682274,0,-98.90641657,32.76660248
6912,48,429,950200,2,1500000US484299502002,484299502002,2,BG,7849587,0,-98.92756325,32.7682748
2449,48,429,950200,3,1500000US484299502003,484299502003,3,BG,18130205,9818,-98.94386817,32.74449365
15321,48,429,950200,4,1500000US484299502004,484299502004,4,BG,748894,0,-98.91553452,32.75599202
10121,48,429,950300,1,1500000US484299503001,484299503001,1,BG,3497915,0,-98.89492089,32.76594642
10123,48,429,950300,2,1500000US484299503002,484299503002,2,BG,2564271,0,-98.89270782,32.75104192
5502,48,429,950300,3,1500000US484299503003,484299503003,3,BG,32013222,134800,-98.86675064,32.73576799
6553,48,429,950500,1,1500000US484299505001,484299505001,1,BG,207893294,48311978,-99.02552394,32.8448927
5504,48,429,950500,2,1500000US484299505002,484299505002,2,BG,1181627315,11901889,-98.84528784,32.62622845
7060,48,429,950500,3,1500000US484299505003,484299505003,3,BG,866485661,3793810,-98.7632023,32.85305958
7046,48,431,950100,1,1500000US484319501001,484319501001,1,BG,2391722776,167451,-101.0500565,31.82779861
14738,48,433,950300,1,1500000US484339503001,484339503001,1,BG,7322394,38659,-100.2342388,33.14603005
8238,48,433,950300,2,1500000US484339503002,484339503002,2,BG,2365916310,10138728,-67.57614312,22.26079223
2577,48,435,950300,1,1500000US484359503001,484359503001,1,BG,11326185,85801,-100.6158449,30.57556166
8412,48,435,950300,2,1500000US484359503002,484359503002,2,BG,3683713010,1191265,-68.56587799,20.77324984
10477,48,435,950300,3,1500000US484359503003,484359503003,3,BG,35868634,0,-100.7031604,30.58343554
4872,48,435,950300,4,1500000US484359503004,484359503004,4,BG,34766824,0,-100.6097256,30.54919541
13746,48,437,950200,1,1500000US484379502001,484379502001,1,BG,565770319,6575840,-101.7454111,34.69410941
5694,48,437,950200,2,1500000US484379502002,484379502002,2,BG,903465517,11752805,-65.79780971,22.31968248
2452,48,437,950300,1,1500000US484379503001,484379503001,1,BG,3482062,69049,-101.7705756,34.55180157
10059,48,437,950300,2,1500000US484379503002,484379503002,2,BG,13001274,253315,-101.766768,34.51288977
3424,48,437,950300,3,1500000US484379503003,484379503003,3,BG,1402457,0,-101.7676069,34.53991156
10183,48,437,950300,4,1500000US484379503004,484379503004,4,BG,8060281,242152,-101.7837139,34.534418
